2023-05-06_07-18-22_i0.jpg,0,,,
2023-05-06_11-53-07_i0.jpg,0,,,
2023-05-06_22-48-35_i0.jpg,0,,,
2023-05-07_12-56-42_i0.jpg,0,,,
2023-05-07_14-19-19_i0.jpg,0,,,
2023-05-07_21-35-17_i0.jpg,0,,,
2023-05-07_14-01-17_i0.jpg,270,,,
2023-05-08_09-21-31_i0.jpg,90,RC,T30,
2023-05-08_12-05-33_i0.jpg,0,,,
2023-05-08_12-08-27_i0.jpg,0,,,
2023-05-08_12-08-28_i0.jpg,0,,,
2023-05-08_12-09-15_i0.jpg,0,RC,T30,
2023-05-08_13-18-50_i0.jpg,0,,,
2023-05-08_13-56-08_i0.jpg,270,,,
2023-05-08_13-56-10_i0.jpg,270,,,
2023-05-08_13-56-11_i0.jpg,0,,,
2023-05-08_14-50-33_i0.jpg,0,,,
2023-05-08_18-16-28_i0.jpg,0,,,
2023-05-08_20-58-10_i0.jpg,270,,,
2023-05-09_09-39-38_i0.jpg,0,,,
2023-05-09_09-41-48_i0.jpg,0,,,
2023-05-09_11-48-35_i0.jpg,0,DRONE,T30,
2023-05-09_12-11-08_i0.jpg,0,DRONE,T20,CRASHED
2023-05-09_12-23-13_i0.jpg,0,DRONE,T40,CRASHED
2023-05-09_12-33-25_i0.jpg,0,DRONE,T20,
2023-05-09_12-35-55_i0.jpg,0,DRONE,T20,
2023-05-09_13-01-08_i0.jpg,0,,,
2023-05-09_15-23-01_i0.jpg,0,,,
2023-05-09_16-53-55_i0.jpg,90,RC,T40,
2023-05-09_19-03-32_i0.jpg,0,,,
2023-05-09_19-43-15_i0.jpg,0,,,
2023-05-10_08-05-02_i0.jpg,0,,,
2023-05-10_08-05-13_i0.jpg,0,,,
2023-05-10_09-08-32_i0.jpg,0,,,
2023-05-10_09-08-48_i0.jpg,0,,,
2023-05-10_10-36-55_i0.jpg,0,,,
2023-05-10_10-57-15_i0.jpg,90,,,
2023-05-10_11-27-32_i0.jpg,0,,,
2023-05-10_12-41-48_i0.jpg,0,,,
2023-05-10_13-04-41_i0.jpg,0,,,
2023-05-10_13-51-38_i0.jpg,0,RC,T30,
2023-05-10_13-51-39_i0.jpg,90,RC,T30,
2023-05-10_13-54-14_i0.jpg,0,,,
2023-05-10_14-37-53_i0.jpg,0,,,
2023-05-10_14-42-53_i0.jpg,0,,,
2023-05-10_15-25-10_i0.jpg,0,,,
2023-05-10_15-35-50_i0.jpg,0,,,
2023-05-10_15-48-09_i0.jpg,0,,,
2023-05-10_19-18-42_i0.jpg,0,RC,T40,
2023-05-11_00-49-53_i0.jpg,0,,,
2023-05-11_00-49-54_i0.jpg,0,,,
2023-05-11_10-08-34_i0.jpg,0,RC,T40,
2023-05-11_10-36-21_i0.jpg,0,,,
2023-05-11_11-09-08_i0.jpg,0,,,
2023-05-11_11-20-47_i0.jpg,0,,,
2023-05-11_11-57-39_i0.jpg,0,,,
2023-05-11_15-22-11_i0.jpg,0,RC,T30,
2023-05-11_17-20-52_i0.jpg,90,RC,T30,
2023-05-11_20-07-31_i0.jpg,0,RC,T30,
2023-05-11_20-17-49_i0.jpg,0,,,
2023-05-12_07-27-36_i0.jpg,0,DRONE,T40,
2023-05-12_08-57-23_i0.jpg,0,RC,T40,
2023-05-12_10-04-07_i0.jpg,0,,,
2023-05-12_11-27-51_i0.jpg,0,,,
2023-05-12_11-28-13_i0.jpg,0,,,
2023-05-12_11-33-13_i0.jpg,0,,,
2023-05-12_11-33-17_i0.jpg,0,,,
2023-05-12_12-04-45_i0.jpg,0,,,
2023-05-12_12-04-45_i1.jpg,0,,,
2023-05-12_12-04-46_i0.jpg,0,,,
2023-05-12_12-26-26_i0.jpg,0,,,
2023-05-12_12-36-47_i0.jpg,0,DRONE,T20,
2023-05-12_12-38-48_i0.jpg,0,,,
2023-05-12_16-27-32_i0.jpg,0,,,
2023-05-12_20-41-51_i0.jpg,0,RC,MG1,
2023-05-12_21-03-03_i0.jpg,0,,,
2023-05-13_03-08-06_i0.jpg,0,,,
2023-05-13_07-34-38_i0.jpg,0,,,
2023-05-13_07-34-39_i0.jpg,0,DRONE,T40,
2023-05-13_09-22-04_i0.jpg,0,DRONE,T30,
2023-05-13_10-47-47_i0.jpg,0,,,
2023-05-13_12-58-41_i0.jpg,0,RC,T30,
2023-05-13_13-05-40_i0.jpg,0,RC,T30,
2023-05-13_13-07-29_i0.jpg,0,RC,T40,
2023-05-13_13-21-45_i0.jpg,0,DRONE,T30,
2023-05-13_13-23-55_i0.jpg,0,DRONE,T40,
2023-05-13_13-38-50_i0.jpg,0,,,
2023-05-13_13-40-05_i0.jpg,0,,,
2023-05-13_15-42-21_i0.jpg,0,,,
2023-05-13_20-23-32_i0.jpg,0,DRONE,T20,
2023-05-13_20-23-33_i0.jpg,0,,,
2023-05-13_20-23-36_i0.jpg,0,,,
2023-05-13_20-43-43_i0.jpg,0,,,
2023-05-13_20-44-18_i0.jpg,0,,,
2023-05-13_20-44-31_i0.jpg,0,,,
2023-05-13_20-44-49_i0.jpg,0,,,
2023-05-13_20-45-27_i0.jpg,0,,,
2023-05-14_01-16-32_i0.jpg,0,DRONE,T20,
